"","obsTime","Values","geo","Country"
"1196","1994",73.7413376429159,"ES","Spain"
"1197","1995",77.8065354255307,"ES","Spain"
"1198","1996",83.6216207000447,"ES","Spain"
"1199","1997",88.7634681606365,"ES","Spain"
"1200","1998",93.0944504729064,"ES","Spain"
"1201","1999",96.3780295546468,"ES","Spain"
"1202","2000",100,"ES","Spain"
"1203","2001",104.245637885609,"ES","Spain"
"1204","2002",108.79743799514,"ES","Spain"
"1205","2003",113.437163637104,"ES","Spain"
"1206","2004",118.088801794113,"ES","Spain"
"1207","2005",123.135590086232,"ES","Spain"
"1208","2006",128.503486920566,"ES","Spain"
"1209","2007",134.11735546839,"ES","Spain"
"1210","2008",139.810256233708,"ES","Spain"
"1211","2009",144.107344647825,"ES","Spain"
"1212","2010",145.708265463698,"ES","Spain"
"1213","2011",147.220212971528,"ES","Spain"
"1214","2012",148.02933669488,"ES","Spain"
"1215","2013",147.754286470103,"ES","Spain"
"1216","2014",146.738601269211,"ES","Spain"
"1217","2015",146.03141844613,"ES","Spain"
"1218","2016",145.90304950528,"ES","Spain"
"1219","2017",146.50210334565,"ES","Spain"
"1220","2018",148.353636024146,"ES","Spain"
"1221","2019",150.639174154126,"ES","Spain"
"1222","2000",100,"HU","Hungary"
"1223","2001",117.364752760514,"HU","Hungary"
"1224","2002",131.123097109424,"HU","Hungary"
"1225","2003",140.877464935365,"HU","Hungary"
"1226","2004",154.650005137605,"HU","Hungary"
"1227","2005",161.436874189452,"HU","Hungary"
"1228","2006",168.237957140206,"HU","Hungary"
"1229","2007",181.13019202578,"HU","Hungary"
"1230","2008",197.401665583947,"HU","Hungary"
"1231","2009",210.606263379517,"HU","Hungary"
"1232","2010",217.847495981008,"HU","Hungary"
"1233","2011",221.879864210638,"HU","Hungary"
"1234","2012",230.398964219541,"HU","Hungary"
"1235","2013",235.098669889922,"HU","Hungary"
"1236","2014",235.836998627709,"HU","Hungary"
"1237","2015",240.60770762551,"HU","Hungary"
"1238","2016",253.201751393651,"HU","Hungary"
"1239","2017",260.908656105913,"HU","Hungary"
"1240","2018",274.073505512157,"HU","Hungary"
"1241","2019",299.815399753604,"HU","Hungary"
"1242","1956",3.74298579051027,"NZ","New Zealand"
"1243","1957",3.96751483175093,"NZ","New Zealand"
"1244","1958",4.18489570804297,"NZ","New Zealand"
"1245","1959",4.38650971714841,"NZ","New Zealand"
"1246","1960",4.56243381924723,"NZ","New Zealand"
"1247","1961",4.77127784589011,"NZ","New Zealand"
"1248","1962",5.09600402857312,"NZ","New Zealand"
"1249","1963",5.31479473877457,"NZ","New Zealand"
"1250","1964",5.50932863699474,"NZ","New Zealand"
"1251","1965",5.72096618434321,"NZ","New Zealand"
"1252","1966",6.02697120869304,"NZ","New Zealand"
"1253","1967",6.39152665111951,"NZ","New Zealand"
"1254","1968",6.73471628353625,"NZ","New Zealand"
"1255","1969",7.11971247530862,"NZ","New Zealand"
"1256","1970",7.58799648021034,"NZ","New Zealand"
"1257","1971",8.16277525753917,"NZ","New Zealand"
"1258","1972",8.92453852774168,"NZ","New Zealand"
"1259","1973",9.92453574472428,"NZ","New Zealand"
"1260","1974",11.3452108785832,"NZ","New Zealand"
"1261","1975",13.2808760785726,"NZ","New Zealand"
"1262","1976",14.6631450355998,"NZ","New Zealand"
"1263","1977",16.2631157099542,"NZ","New Zealand"
"1264","1978",17.7525443297616,"NZ","New Zealand"
"1265","1979",19.1868173938139,"NZ","New Zealand"
"1266","1980",21.4465940518507,"NZ","New Zealand"
"1267","1981",25.0874757866852,"NZ","New Zealand"
"1268","1982",31.2990241292987,"NZ","New Zealand"
"1269","1983",35.5375005458182,"NZ","New Zealand"
"1270","1984",38.1426526867515,"NZ","New Zealand"
"1271","1985",44.7701891379292,"NZ","New Zealand"
"1272","1986",52.0885056296381,"NZ","New Zealand"
"1273","1987",61.51272540526,"NZ","New Zealand"
"1274","1988",68.4264707267525,"NZ","New Zealand"
"1275","1989",70.3881489875353,"NZ","New Zealand"
"1276","1990",75.5136314597416,"NZ","New Zealand"
"1277","1991",77.4195863411275,"NZ","New Zealand"
"1278","1992",77.2475782276052,"NZ","New Zealand"
"1279","1993",80.1236850037901,"NZ","New Zealand"
"1280","1994",85.6545527226639,"NZ","New Zealand"
"1281","1995",91.2345320921138,"NZ","New Zealand"
"1282","1996",95.6023972402749,"NZ","New Zealand"
"1283","1997",98.5926838782601,"NZ","New Zealand"
"1284","1998",100.891936897493,"NZ","New Zealand"
"1285","1999",99.7118933613289,"NZ","New Zealand"
"1286","2000",100,"NZ","New Zealand"
"1287","2001",90.5471348589117,"NZ","New Zealand"
"1288","2002",92.2424904062096,"NZ","New Zealand"
"1289","2003",95.1194474610658,"NZ","New Zealand"
"1290","2004",98.1505260444379,"NZ","New Zealand"
"1291","2005",100.565118513747,"NZ","New Zealand"
"1292","2006",102.825586332269,"NZ","New Zealand"
"1293","2007",105.805291072803,"NZ","New Zealand"
"1294","2008",109.041871272071,"NZ","New Zealand"
"1295","2009",110.660156688299,"NZ","New Zealand"
"1296","2010",112.278451471339,"NZ","New Zealand"
"1297","2011",114.359107717655,"NZ","New Zealand"
"1298","2012",117.030569401157,"NZ","New Zealand"
"1299","2013",119.496532591034,"NZ","New Zealand"
"1300","2014",122.039559667439,"NZ","New Zealand"
"1301","2015",124.89080170044,"NZ","New Zealand"
"1302","2016",127.639333515011,"NZ","New Zealand"
"1303","2017",130.488749019626,"NZ","New Zealand"
"1304","2018",133.52674967724,"NZ","New Zealand"
"1305","2019",137.168972168994,"NZ","New Zealand"
"1306","1967",13.0873220709579,"DK","Denmark"
"1307","1968",14.5574030170002,"DK","Denmark"
"1308","1969",15.6868589560737,"DK","Denmark"
"1309","1970",16.8700952444226,"DK","Denmark"
"1310","1971",18.5194543720072,"DK","Denmark"
"1311","1972",19.8102585804111,"DK","Denmark"
"1312","1973",21.2982712440414,"DK","Denmark"
"1313","1974",23.1421524271837,"DK","Denmark"
"1314","1975",25.4799411880675,"DK","Denmark"
"1315","1976",28.8754745431134,"DK","Denmark"
"1316","1977",32.1912283273624,"DK","Denmark"
"1317","1978",34.9413613835825,"DK","Denmark"
"1318","1979",37.6977338196775,"DK","Denmark"
"1319","1980",40.502750309983,"DK","Denmark"
"1320","1981",43.4238235988655,"DK","Denmark"
"1321","1982",47.6718086185767,"DK","Denmark"
"1322","1983",52.3917875606696,"DK","Denmark"
"1323","1984",56.5723417822528,"DK","Denmark"
"1324","1985",59.4717613899375,"DK","Denmark"
"1325","1986",61.966603430359,"DK","Denmark"
"1326","1987",65.1357390090506,"DK","Denmark"
"1327","1988",69.0465808703789,"DK","Denmark"
"1328","1989",73.0922734957064,"DK","Denmark"
"1329","1990",77.0705497659149,"DK","Denmark"
"1330","1991",80.1722473249741,"DK","Denmark"
"1331","1992",82.6670965869003,"DK","Denmark"
"1332","1993",85.2293730362021,"DK","Denmark"
"1333","1994",87.5219335144967,"DK","Denmark"
"1334","1995",89.207642084906,"DK","Denmark"
"1335","1996",90.5562038861804,"DK","Denmark"
"1336","1997",92.9836223499785,"DK","Denmark"
"1337","1998",94.8041889058915,"DK","Denmark"
"1338","1999",97.3327517615054,"DK","Denmark"
"1339","2000",100,"DK","Denmark"
"1340","2001",102.822185617218,"DK","Denmark"
"1341","2002",105.39785795734,"DK","Denmark"
"1342","2003",108.322563662978,"DK","Denmark"
"1343","2004",111.259311227345,"DK","Denmark"
"1344","2005",113.883125727115,"DK","Denmark"
"1345","2006",116.218080047488,"DK","Denmark"
"1346","2007",118.649318687159,"DK","Denmark"
"1347","2008",121.935099617044,"DK","Denmark"
"1348","2009",125.642143400303,"DK","Denmark"
"1349","2010",129.132534827511,"DK","Denmark"
"1350","2011",133.008077974917,"DK","Denmark"
"1351","2012",136.438296216004,"DK","Denmark"
"1352","2013",139.314856151241,"DK","Denmark"
"1353","2014",141.734056542936,"DK","Denmark"
"1354","2015",144.442124335531,"DK","Denmark"
"1355","2016",146.391919714202,"DK","Denmark"
"1356","2017",148.714861061864,"DK","Denmark"
"1357","2018",150.496153465636,"DK","Denmark"
"1358","2019",151.832131794632,"DK","Denmark"
"1359","1999",97.1375335815723,"CO","Colombia"
"1360","2000",100,"CO","Colombia"
"1361","2001",101.766599925672,"CO","Colombia"
"1362","2002",104.294838800233,"CO","Colombia"
"1363","2003",107.955345997627,"CO","Colombia"
"1364","2004",112.375239640714,"CO","Colombia"
"1365","2005",116.859926129093,"CO","Colombia"
"1366","2006",122.08922212537,"CO","Colombia"
"1367","2007",127.452656194408,"CO","Colombia"
"1368","2008",133.45384153653,"CO","Colombia"
"1369","2009",139.66269410088,"CO","Colombia"
"1370","2010",144.948622352336,"CO","Colombia"
"1371","2011",149.74131001247,"CO","Colombia"
"1372","2012",155.419748836777,"CO","Colombia"
"1373","2013",161.322625292813,"CO","Colombia"
"1374","2014",166.647826144396,"CO","Colombia"
"1375","2015",172.342715082503,"CO","Colombia"
"1376","2016",179.268971300171,"CO","Colombia"
"1377","2017",186.719476875276,"CO","Colombia"
"1378","2018",193.470960328103,"CO","Colombia"
"1379","2019",199.249095114713,"CO","Colombia"
"1380","1995",56.8817435931219,"CR","Costa Rica"
"1381","1996",66.6241445770734,"CR","Costa Rica"
"1382","1997",76.0394915908885,"CR","Costa Rica"
"1383","1998",84.4704168302513,"CR","Costa Rica"
"1384","1999",93.1072756673448,"CR","Costa Rica"
"1385","2000",100,"CR","Costa Rica"
"1386","2001",108.09914617151,"CR","Costa Rica"
"1387","2002",116.854870737637,"CR","Costa Rica"
"1388","2003",123.498885711879,"CR","Costa Rica"
"1389","2004",129.091117879081,"CR","Costa Rica"
"1390","2005",136.329643233005,"CR","Costa Rica"
"1391","2006",144.398496533102,"CR","Costa Rica"
"1392","2007",153.643677572763,"CR","Costa Rica"
"1393","2008",163.22633960058,"CR","Costa Rica"
"1394","2009",172.299662263448,"CR","Costa Rica"
"1395","2010",183.72600955367,"CR","Costa Rica"
"1396","2011",192.956810850095,"CR","Costa Rica"
"1397","2012",203.365643647132,"CR","Costa Rica"
"1398","2013",213.172963606585,"CR","Costa Rica"
"1399","2014",220.660186960515,"CR","Costa Rica"
"1400","2015",227.16814525676,"CR","Costa Rica"
"1401","2016",233.087175830356,"CR","Costa Rica"
"1402","2017",238.750591134092,"CR","Costa Rica"
"1403","2018",243.1649792144,"CR","Costa Rica"
"1404","2019",245.626062047024,"CR","Costa Rica"
